SourceID,TargetID,ReferenceText,ReferenceType,SourceDocumentID,TargetDocumentID,SourcePassageID,TargetPassageID,SourcePassage,TargetPassage
e32b359a-6466-4c67-a18b-274546934a82,,Federal Law No. (7) of 2014 regarding Combatting Terrorism Offences,Outsource,1,,2.Guidance.2.,,"Federal AML Legislation applies in the ADGM.  It is amended as required and new legislation is also published. Persons in the ADGM must ensure they have a current understanding of their obligations under Federal AML Legislation.  The definition of Federal AML Legislation is broad.  It includes all federal legislation as may be in force relating to money laundering, terrorist financing, proliferation financing, the financing of unlawful organisations and sanctions compliance including Targeted Financial Sanctions.  Particular pieces of legislation to be aware of include:
(a)	Federal Law No. (7) of 2014 regarding Combatting Terrorism Offences;
(b)	Federal Decree Law No. (20) of 2018 on Anti-Money Laundering, Combatting the Financing of Terrorism and Financing of Illegal Organisations;
(c)	Cabinet Decision No. (10) of 2019 concerning the Implementing Regulation of Decree Law No. (20) of 2018;
(d)	Cabinet Decision No. (74) of 2020 concerning the Terrorism Lists Regulation and Implementation of UN Security Council Resolutions on the Suppression and Combatting of Terrorism, Terrorist Financing, Countering the Proliferation of Weapons of Mass Destruction and its Financing and Relevant Resolutions.",
c6e36517-0ccc-48af-a345-326379e62f24,,Financial Action Task Force Standards,Outsource,1,,2.Guidance.19.,,Financial Action Task Force Standards. The Financial Action Task Force (FATF) is an inter-governmental body whose purpose is the development and promotion of international standards to combat money laundering and terrorist financing.,
f76b9a6f-0c18-45f8-a962-24b30b9a2da4,,Wolfsberg Group,Outsource,1,,2.Guidance.25.,,"Wolfsberg Group. In the event that any part of the Wolfsberg Group published guidance conflicts with a Rule in the AML Rulebook, the relevant Rule takes precedence.
",
1957c637-9bfd-4c3c-8b7b-3404695a3042,,"Wolfsberg Statement Guidance on a Risk Based Approach for Managing Money Laundering Risks, March 2006",Outsource,1,,2.Guidance.24.,,"Wolfsberg Group. The Wolfsberg Group is an association of thirteen global banks that has published guidance aimed at assisting financial institutions in managing money laundering risks (Wolfsberg Statement Guidance on a Risk Based Approach for Managing Money Laundering Risks, March 2006) and in preventing terrorist financing (Wolfsberg Statement on the Suppression of the Financing of Terrorism, January 2002). Banks operating in the ADGM should be familiar with relevant Wolfsberg Group published guidance in conjunction with the FATF Recommendations and in complying with these Rules.",
e4d316d4-c58f-4393-8ba4-e17aa57c078f,,www.fatf-gafi.org,Outsource,1,,2.Guidance.21.,,"Financial Action Task Force Standards. A Relevant Person may also wish to refer to the FATF typology reports, which may assist in identifying new money laundering threats and provide information on money laundering and terrorist and proliferation financing methods. The FATF typology reports cover many pertinent topics for Relevant Persons, including corruption, new payment methods, money laundering using trusts and Company Service Providers, and vulnerabilities of free trade zones. These typology reports can be found on the FATF website www.fatf-gafi.org.
",
af781ede-2c41-4be1-9fb9-aa00a598b776,,www.fatf-gafi.org,Outsource,1,,2.Guidance.28.,,Sanctions. The FATF has issued guidance on Targeted Financial Sanctions.  Such guidance has been issued to assist in implementing the Targeted Financial Sanctions and activity-based financial prohibitions. This guidance can be found on the FATF website www.fatf-gafi.org.,
1404972a-4130-4ef2-86ed-e8dcebe34b85,16438437-ec24-4ae1-a18c-58fb076ab2ae,2.2,Internal,2,2,2.2.7,2.2,"Obligation to inform Regulator of any breach of Rule 2.2
If a Captive Insurer becomes aware, or has reasonable grounds to believe that it is or may be, or may be about to be, in breach of any provision of this Chapter, it must:
(a)	tell the Regulator orally about the matter immediately but within one Business Day;
(b)	by written notice given to the Regulator by no later than the next Business Day:
(i)	confirm the oral notification;
(ii)	explain the nature of the breach or why the Captive Insurer considers it may be (or may be about to be) in breach of the provision; and
(iii)	set out the action that the Captive Insurer proposes to take about the breach or to avoid the breach; and
(c)	not make any distribution to its shareholders or members, whether by way of dividends or otherwise, without the Regulator's written permission.",Minimum capital
53fd67fc-2378-4d9d-a1a1-81be36751b1b,16438437-ec24-4ae1-a18c-58fb076ab2ae,2.2,Internal,2,2,2.3.10.(2),2.2,"The Statement by Directors forming part of the annual Regulatory Return must state that:
(a)	the annual Regulatory Return has been prepared in accordance with the provisions of PIN, this Chapter 2 and the instructional guidelines and prudential reporting systems specified by the Regulator;
(b)	proper accounting records have been maintained and adequate information obtained by the Captive Insurer;
(c)	appropriate systems and controls have been established and maintained by the Captive Insurer over its transactions and records;
(d)	the Captive Insurer has complied with the provisions of Rule 2.2 of these Rules throughout the reporting period; and
(e)	the Captive Insurer complies, as at the date of the statement, with those provisions of PIN that are applicable to it.",Minimum capital
56b77388-b022-4fa1-908f-14895ccef68b,75cb1973-447f-45df-9aa4-e0c0a510adc7,2.3,Internal,2,2,2.3.2.(2),2.3,"The annual Regulatory Return must comprise the statements set out in this Rule 2.3, together with any Supplementary Notes pertaining to those forms, and including a Statement by Directors.",Prudential Requirements – reporting obligations
09531ba6-44f7-4113-bdf4-943582ecc05c,27f296e6-bc33-466d-b0c3-d6ff38a741d3, 3.1.4(2),Internal,2,2,3.1.4.(1),3.1.4.(2),"A letter of credit is a qualifying letter of credit if:
(a)	it meets the requirements in Rule 3.1.4(2); and
(b)	the Regulator allows, under Rule 2(2)(a), that it be included as eligible capital.","A letter of credit meets the requirements of this Rule 3.1.4(2) if:
(a)	it is unconditional and irrevocable;
(b)	it does not contain a subordination clause;
(c)	it is legally enforceable in ADGM or any other jurisdiction approved for this purpose by the Regulator;
(d)	it cannot be cancelled or amended without the consent of all parties;
(e)	it is for a fixed amount;
(f)	it is renewable annually;
(g)	the terms of the agreement between the bank and the Captive Insurer do not require the Captive Insurer to give collateral to the bank for issuing the letter of credit; and
(h)	the bank that provides the letter of credit is, at the time of issue, and afterwards:
(i)	rated at least BBB+ by Standard & Poor's or the equivalent by another Approved Rating Agency; and
(ii)	regulated in ADGM or any other jurisdiction approved for this purpose by the Regulator."
9585f95e-ae97-44a1-966f-ec94cc458c39,5e621133-6c3b-411a-8ce1-0064086fd0e7,10.3.2(1)(b),Internal,2,2,10.3.2.(4),10.3.2.(1),"The amount referred to in Rule 10.3.2(1)(b) is calculated as follows:
(a)	in the case of a Captive Cell of a Captive Insurer which is a Cell Company, the sum of the following two amounts:
(i)	the Insurance Liabilities attributable to that Captive Cell; and
(ii)	the Minimum Cellular Capital Requirement applicable to that Captive Cell.
(b)	in the case of a Long-Term Insurance Fund, subject to Rules 10.3.2(4)(c) and 10.3.2(4)(d), the sum of the following two amounts:
(i)	the Insurance Liabilities attributable to that Long-Term Insurance Fund; and
(ii)	the Minimum Fund Capital Requirement applicable to that Long-Term Insurance Fund;
(c)	in the case of a Captive Insurer that is not a Cell Company, the sum of the following two amounts:
(i)	the Captive Insurer's Insurance Liabilities; and
(ii)	the Captive Insurer's minimum capital requirement as provided for in Rule 2.2.
(d)	in the case of a Captive Insurer to which Rules 10.3.2(4)(a) and 10.3.2(4)(c) both apply, the amount set out in 10.3.2(4)(a); and
(e)	in the case of a Captive Insurer to which Rules 10.3.2(4)(c) and 10.3.2(4)(d) both apply, the amount set out in Rule 10.3.2(4)(d).","The Regulator may, by written notice (referred to in this Chapter as a 'collateral notice'), require a Captive Insurer to make available assets:
(a)	of a type and in a manner described in Rule ‎10.3.2(5); and
(b)	having a value, determined in accordance with the provisions of Chapter 6, of the lower of:
(i)	the amount, if any, specified in the notice; and
(ii)	the amount determined in accordance with Rule ‎10.3.2(4)."
